UNITID,CAMPUSID,PCINSTNM,PCADDR,PCCITY,PCSTABBR,PCZIP,PCFIPS,PCOBEREG,PCCHFNM,PCCHFTITLE,PCGENTELE,PCEIN,PCDUNS,PCOPEID,PCOPEFLAG,OLDUNITID,PCWEBADDR,PCADMINURL,PCFAIDURL,PCAPPLURL,PCNPRICURL,PCVETURL,PCATHURL,PCDISAURL,PCSECTOR,PCICLEVEL,PCCONTROL,PCHLOFFER,PCUGOFFER,PCGROFFER,PCHDEGOFR1,PCDEGGRANT,PCHBCU,PCTRIBAL,PCLOCALE,PCOPENPUBL,PCACT,PCCYACTIVE,PCPOSTSEC,PCPSEFLAG,PCPSET4FLG,PCCBSA,PCCBSATYPE,PCCSA,PCNECTA,PCCOUNTYCD,PCCOUNTYNM,PCCNGDSTCD,PCLONGITUD,PCLATITUDE,PCLEVEL1,PCLEVEL1A,PCLEVEL1B,PCLEVEL2,PCLEVEL3,PCLEVEL4,PCLEVEL5,PCLEVEL6,PCLEVEL7,PCLEVEL8,PCLEVEL17,PCLEVEL18,PCLEVEL19,PCFT_FTUG,PCALLONCAM,XPCAPPLFEE,PCAPPLFEEU,PCROOM,XPCCHG1AT0,PCCHG1AT0,XPCCHG1AF0,PCCHG1AF0,XPCCHG1AY0,PCCHG1AY0,XPCCHG1AT1,PCCHG1AT1,XPCCHG1AF1,PCCHG1AF1,XPCCHG1AY1,PCCHG1AY1,XPCCHG1AT2,PCCHG1AT2,XPCCHG1AF2,PCCHG1AF2,XPCCHG1AY2,PCCHG1AY2,XPCCHG1AT3,PCCHG1AT3,XPCCHG1AF3,PCCHG1AF3,XPCCHG1AY3,PCCHG1AY3,PCCHG1TGTD,PCCHG1FGTD,XPCCHG2AT0,PCCHG2AT0,XPCCHG2AF0,PCCHG2AF0,XPCCHG2AY0,PCCHG2AY0,XPCCHG2AT1,PCCHG2AT1,XPCCHG2AF1,PCCHG2AF1,XPCCHG2AY1,PCCHG2AY1,XPCCHG2AT2,PCCHG2AT2,XPCCHG2AF2,PCCHG2AF2,XPCCHG2AY2,PCCHG2AY2,XPCCHG2AT3,PCCHG2AT3,XPCCHG2AF3,PCCHG2AF3,XPCCHG2AY3,PCCHG2AY3,PCCHG2TGTD,PCCHG2FGTD,XPCCHG3AT0,PCCHG3AT0,XPCCHG3AF0,PCCHG3AF0,XPCCHG3AY0,PCCHG3AY0,XPCCHG3AT1,PCCHG3AT1,XPCCHG3AF1,PCCHG3AF1,XPCCHG3AY1,PCCHG3AY1,XPCCHG3AT2,PCCHG3AT2,XPCCHG3AF2,PCCHG3AF2,XPCCHG3AY2,PCCHG3AY2,XPCCHG3AT3,PCCHG3AT3,XPCCHG3AF3,PCCHG3AF3,XPCCHG3AY3,PCCHG3AY3,PCCHG3TGTD,PCCHG3FGTD,XPCCHG4AY0,PCCHG4AY0,XPCCHG4AY1,PCCHG4AY1,XPCCHG4AY2,PCCHG4AY2,XPCCHG4AY3,PCCHG4AY3,XPCCHG5AY0,PCCHG5AY0,XPCCHG5AY1,PCCHG5AY1,XPCCHG5AY2,PCCHG5AY2,XPCCHG5AY3,PCCHG5AY3,XPCCHG6AY0,PCCHG6AY0,XPCCHG6AY1,PCCHG6AY1,XPCCHG6AY2,PCCHG6AY2,XPCCHG6AY3,PCCHG6AY3,XPCCHG7AY0,PCCHG7AY0,XPCCHG7AY1,PCCHG7AY1,XPCCHG7AY2,PCCHG7AY2,XPCCHG7AY3,PCCHG7AY3,XPCCHG8AY0,PCCHG8AY0,XPCCHG8AY1,PCCHG8AY1,XPCCHG8AY2,PCCHG8AY2,XPCCHG8AY3,PCCHG8AY3,XPCCHG9AY0,PCCHG9AY0,XPCCHG9AY1,PCCHG9AY1,XPCCHG9AY2,PCCHG9AY2,XPCCHG9AY3,PCCHG9AY3,PCCIPCODE1,XPCCIPLGT1,PCCIPLGTH1,PCPRGMSR1,XPCMTHCMP1,PCMTHCMP1,XPCWKCMP1,PCWKCMP1,XPCLNAYHR1,PCLNAYHR1,XPCLNAYWK1,PCLNAYWK1,XPCCHG1PY0,PCCHG1PY0,XPCCHG1PY1,PCCHG1PY1,XPCCHG1PY2,PCCHG1PY2,XPCCHG1PY3,PCCHG1PY3,XPCCHG4PY0,PCCHG4PY0,XPCCHG4PY1,PCCHG4PY1,XPCCHG4PY2,PCCHG4PY2,XPCCHG4PY3,PCCHG4PY3,XPCCHG5PY0,PCCHG5PY0,XPCCHG5PY1,PCCHG5PY1,XPCCHG5PY2,PCCHG5PY2,XPCCHG5PY3,PCCHG5PY3,XPCCHG6PY0,PCCHG6PY0,XPCCHG6PY1,PCCHG6PY1,XPCCHG6PY2,PCCHG6PY2,XPCCHG6PY3,PCCHG6PY3,XPCCHG7PY0,PCCHG7PY0,XPCCHG7PY1,PCCHG7PY1,XPCCHG7PY2,PCCHG7PY2,XPCCHG7PY3,PCCHG7PY3,XPCCHG8PY0,PCCHG8PY0,XPCCHG8PY1,PCCHG8PY1,XPCCHG8PY2,PCCHG8PY2,XPCCHG8PY3,PCCHG8PY3,XPCCHG9PY0,PCCHG9PY0,XPCCHG9PY1,PCCHG9PY1,XPCCHG9PY2,PCCHG9PY2,XPCCHG9PY3,PCCHG9PY3
450377,2,Strayer University - Montgomery Campus,79 Commerce Street Suite C,Montgomery,AL,36104-3529,1,5,Andrea Backman,President,8774557180,520500740,69390466,10145913,1,494366,www.strayer.edu/campus-locations/alabama/montgomery,https://www.strayer.edu/admissions/how-to-apply,https://www.strayer.edu/tuition-and-financial-aid/financial-aid,https://application.strayer.edu/,https://strayer.aidcalc.cloud/netprice.htm,https://www.strayer.edu/admissions/military-assistance, ,www.strayer.edu/student-consumer-information/disability-services,3,1,3,7,1,1,20,1,2,2,12,1,A ,1,1,1,1,33860,1,388,-2,1101,Montgomery County,102,-86.310952,32.378456,0,0,0,1,1,0,1,1,1,0,0,0,0,1,2,R,0,2,A,.,A,.,A,.,R,13320,R,195,R,13515,R,13320,R,195,R,13515,R,13320,R,195,R,13515,.,.,A,.,A,.,A,.,R,13320,R,195,R,13515,R,13320,R,195,R,13515,R,13320,R,195,R,13515,.,.,A,.,A,.,A,.,R,13320,R,195,R,13515,R,13320,R,195,R,13515,R,13320,R,195,R,13515,.,.,A,.,R,1350,R,1350,R,1350,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,10917,R,8976,R,8220,A,.,R,2502,R,1200,R,900,A,.,R,2502,R,1200,R,900,-2,A,.,-2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
450571,2,Rasmussen University-Wausau,1101 Westwood Drive,Wausau,WI,54401-7804,55,3,Ann Leja,Interim President,7158418000,200390754,831443721,869405,1,460288,https://www.rasmussen.edu/,https://www.rasmussen.edu/,https://www.rasmussen.edu/,https://www.rasmussen.edu/,https://npc.collegeboard.org/app/rasmussen,https://www.rasmussen.edu/tuition/military-benefits/, ,https://www.rasmussen.edu/student-life/disability-services/,3,1,3,9,1,1,13,1,2,2,13,1,A ,1,1,1,1,48140,1,554,-2,55073,Marathon County,5507,-89.657905,44.975886,1,0,1,1,1,0,1,0,1,0,0,1,0,1,2,R,0,2,R,9360,R,1575,R,10935,R,9360,R,1575,R,10935,R,10258,R,1621,R,11879,R,10458,R,1709,R,12167,.,.,R,9360,R,1575,R,10935,R,9360,R,1575,R,10935,R,10258,R,1621,R,11879,R,10458,R,1709,R,12167,.,.,R,9360,R,1575,R,10935,R,9360,R,1575,R,10935,R,10258,R,1621,R,11879,R,10458,R,1709,R,12167,.,.,R,180,R,180,R,76,R,65,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8226,R,8433,R,8613,R,8721,R,4878,R,4941,R,4914,R,4878,R,4878,R,4941,R,4914,R,4878,-2,A,.,-2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
450988,1,Coastline Beauty College - Hemet,2627 West Florida Avenue Suite 100,Hemet,CA,92545-3661,6,8,Tom Do,President,9517651900,330986476,120955997,4092301,1,496335,www.coastlinebeauty.edu/, , , ,www.coastlinebeauty.edu/npcalc.html, , , ,9,3,3,2,1,2,0,2,2,2,22,1,A ,1,1,1,1,40140,1,348,-2,6065,Riverside County,636,-116.9999,33.746,1,0,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,1,2,R,100,2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,12.0409,R,600,1,R,6,R,25,R,900,R,38,A,.,A,.,R,4800,R,5400,A,.,A,.,R,750,R,850,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,0,R,0,R,11513,R,11513,R,0,R,0,R,3219,R,3219,R,0,R,0,R,2888,R,2888
451334,1,Academy of Hair Design - Austin,2015 East Riverside Drive,Austin,TX,78741-1338,48,6,Linda Daugherty,Superintendent,5125965000,431763778,4503517,4037501,1,489405,www.aohd.com/,www.aohd.com/austin/get-started/programs/,www.aohd.com/austin/get-started/financial-aid/,www.aohd.com/austin/get-started/apply/,wwwaohd.com/austin/net-price-calculator/,www.aohd.com/austin/get-started/financial-aid/, ,www.aohd.com/wp-content/uploads/2018/02/conusumer-information-texas.pdf,9,3,3,2,1,2,0,2,2,2,11,1,A ,1,1,1,1,12420,1,-2,-2,48453,Travis County,4835,-97.728301,30.240468,0,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,1,2,R,0,2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,12.0402,R,1000,1,R,8,R,30,R,900,R,27,R,12860,R,13750,R,12750,R,12750,R,2240,R,2200,R,2200,R,2200,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8565,R,8978,R,9233,R,9233,R,7590,R,4913,R,5055,R,5055,R,5085,R,3293,R,3383,R,3383
451750,1,Bryant & Stratton College-Bayshore,"500 W. Silver Spring Drive, Suite K340",Glendale,WI,53217,55,3,Gregory Brandner,Campus Director,4149619600,160364420,166092163|015122284,267815,1,458502,https://www.bryantstratton.edu/,https://www.bryantstratton.edu/admissions,https://www.bryantstratton.edu/financial-aid,https://www.bryantstratton.edu/utilities/applynew,https://www.bryantstratton.edu/financial-aid/net-price-calculator,https://www.bryantstratton.edu/admissions/military,https://www.bryantstratton.edu/degrees/student-right-to-know,https://catalog.bryantstratton.edu/content.php?catoid=4&navoid=108#accommodations-for-students-with-disabilities,3,1,3,5,1,2,30,1,2,2,21,1,A ,1,1,1,1,33340,1,376,-2,55079,Milwaukee County,5504,-87.915342,43.1189,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,R,0,2,R,17355,R,210,R,17565,R,17502,R,243,R,17745,R,17398,R,315,R,17713,R,17849,R,480,R,18329,.,.,R,17355,R,210,R,17565,R,17502,R,243,R,17745,R,17398,R,315,R,17713,R,17849,R,480,R,18329,.,.,R,17355,R,210,R,17565,R,17502,R,243,R,17745,R,17398,R,315,R,17713,R,17849,R,480,R,18329,.,.,R,1800,R,1100,R,1800,R,1800,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3500,R,3500,R,3500,R,3500,R,1480,R,1480,R,1480,R,1531,R,1480,R,1480,R,1480,R,1531,-2,A,.,-2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
451750,2,Bryant & Stratton College-Racine,1320 Warwick Way,Mount Pleasant,WI,53406-4375,55,3,Gregory Brandner,Campus Director,2622007090,160364420,166092163|058740382,267819,1,492458,https://www.bryantstratton.edu/,https://www.bryantstratton.edu/admissions,https://www.bryantstratton.edu/financial-aid,https://www.bryantstratton.edu/utilities/applynew,https://www.bryantstratton.edu/financial-aid/net-price-calculator,https://www.bryantstratton.edu/admissions/military,https://www.bryantstratton.edu/degrees/student-right-to-know,https://catalog.bryantstratton.edu/content.php?catoid=4&navoid=108#accommodations-for-students-with-disabilities,3,1,3,5,1,2,30,1,2,2,22,1,A ,1,1,1,1,39540,1,376,-2,55101,Racine County,5501,-87.865091,42.718014,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,R,0,2,R,17006,R,165,R,17171,R,17597,R,165,R,17762,R,18136,R,315,R,18451,R,18900,R,290,R,19190,.,.,R,17006,R,165,R,17171,R,17597,R,165,R,17762,R,18136,R,315,R,18451,R,18900,R,290,R,19190,.,.,R,17006,R,165,R,17171,R,17597,R,165,R,17762,R,18136,R,315,R,18451,R,18900,R,290,R,19190,.,.,R,1800,R,1100,R,1800,R,1800,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3500,R,3500,R,3500,R,3500,R,1480,R,1480,R,1480,R,1480,R,1480,R,1480,R,1480,R,1480,-2,A,.,-2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
453163,1,Strayer University-North Charlotte,7870 Commons Park Circle NW,Concord,NC,28027,37,5,Andrea Backman,President,8774457180,520500740,69390466,145930,1,442116,www.strayer.edu/campus-locations/north-carolina/north-charlotte,https://www.strayer.edu/admissions/how-to-apply,https://www.strayer.edu/tuition-and-financial-aid/financial-aid,https://application.strayer.edu/,https://strayer.aidcalc.cloud/netprice.htm,https://www.strayer.edu/admissions/military-assistance, ,www.strayer.edu/student-consumer-information/disability-services,3,1,3,7,1,1,20,1,2,2,12,1,A ,1,1,1,1,16740,1,172,-2,37025,Cabarrus County,3708,-80.709942,35.371783,0,0,0,1,1,0,1,1,1,0,0,0,0,1,2,R,0,2,R,13185,R,195,R,13380,R,13320,R,195,R,13515,R,13320,R,195,R,13515,R,13320,R,195,R,13515,.,.,R,13185,R,195,R,13380,R,13320,R,195,R,13515,R,13320,R,195,R,13515,R,13320,R,195,R,13515,.,.,R,13185,R,195,R,13380,R,13320,R,195,R,13515,R,13320,R,195,R,13515,R,13320,R,195,R,13515,.,.,R,1350,R,1350,R,1350,R,1350,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,10917,R,10917,R,8976,R,8220,R,2502,R,2502,R,1200,R,900,R,2502,R,2502,R,1200,R,900,-2,A,.,-2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
453163,2,Strayer University-South Charlotte,9101 Kings Parade Boulevard,Charlotte,NC,28273,37,5,Andrea Backman,President,8774457180,520500740,69390466,145931,1,442125,www.strayer.edu/campus-locations/north-carolina/south-charlotte,https://www.strayer.edu/admissions/how-to-apply,https://www.strayer.edu/tuition-and-financial-aid/financial-aid,https://application.strayer.edu/,https://strayer.aidcalc.cloud/netprice.htm,https://www.strayer.edu/admissions/military-assistance, ,www.strayer.edu/student-consumer-information/disability-services,3,1,3,7,1,1,20,1,2,2,11,1,A ,1,1,1,1,16740,1,172,-2,37119,Mecklenburg County,3712,-80.930338,35.138874,0,0,0,1,1,0,1,1,1,0,0,0,0,1,2,R,0,2,R,13185,R,195,R,13380,R,13320,R,195,R,13515,R,13320,R,195,R,13515,R,13320,R,195,R,13515,.,.,R,13185,R,195,R,13380,R,13320,R,195,R,13515,R,13320,R,195,R,13515,R,13320,R,195,R,13515,.,.,R,13185,R,195,R,13380,R,13320,R,195,R,13515,R,13320,R,195,R,13515,R,13320,R,195,R,13515,.,.,R,1350,R,1350,R,1350,R,1350,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,10917,R,10917,R,8976,R,8220,R,2502,R,2502,R,1200,R,900,R,2502,R,2502,R,1200,R,900,-2,A,.,-2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
453163,3,Strayer University-North Raleigh Campus,5221 Capital Blvd.,Raleigh,NC,27616,37,5,Andrea Backman,President,8774457180,520500740,69390466,145934,1,443775,www.strayer.edu/campus-locations/north-carolina/north-raleigh,https://www.strayer.edu/admissions/how-to-apply,https://www.strayer.edu/tuition-and-financial-aid/financial-aid,https://application.strayer.edu/,strayer.aidcalc.cloud/netprice.htm,https://www.strayer.edu/admissions/military-assistance, ,www.strayer.edu/student-consumer-information/disability-services,3,1,3,7,1,1,20,1,2,2,11,1,A ,1,1,1,1,39580,1,450,-2,37183,Wake County,3704,-78.582143,35.856948,0,0,0,1,1,0,1,1,1,0,0,0,0,1,2,R,0,2,R,13185,R,195,R,13380,R,13320,R,195,R,13515,R,13320,R,195,R,13515,R,13320,R,195,R,13515,.,.,R,13185,R,195,R,13380,R,13320,R,195,R,13515,R,13320,R,195,R,13515,R,13320,R,195,R,13515,.,.,R,13185,R,195,R,13380,R,13320,R,195,R,13515,R,13320,R,195,R,13515,R,13320,R,195,R,13515,.,.,R,1350,R,1350,R,1350,R,1350,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,10917,R,10917,R,8976,R,8220,R,2502,R,2502,R,1200,R,900,R,2502,R,2502,R,1200,R,900,-2,A,.,-2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
453163,6,Strayer University-South Raleigh Campus,3421 Olympia Drive,Raleigh,NC,27603,37,5,Andrea Backman,President,8774457180,520500740,69390466,145964,1,453145,www.strayer.edu/campus-locations/north-carolina/south-raleigh,https://www.strayer.edu/admissions/how-to-apply,https://www.strayer.edu/tuition-and-financial-aid/financial-aid,https://application.strayer.edu/,https://strayer.aidcalc.cloud/netprice.htm,https://www.strayer.edu/admissions/military-assistance, ,www.strayer.edu/student-consumer-information/disability-services,3,1,3,7,1,1,20,1,2,2,11,1,A ,1,1,1,1,39580,1,450,-2,37183,Wake County,3704,-78.651678,35.732472,0,0,0,1,1,0,1,1,1,0,0,0,0,1,2,R,0,2,R,13185,R,195,R,13380,R,13320,R,195,R,13515,R,13320,R,195,R,13515,R,13320,R,195,R,13515,.,.,R,13185,R,195,R,13380,R,13320,R,195,R,13515,R,13320,R,195,R,13515,R,13320,R,195,R,13515,.,.,R,13185,R,195,R,13380,R,13320,R,195,R,13515,R,13320,R,195,R,13515,R,13320,R,195,R,13515,.,.,R,1350,R,1350,R,1350,R,1350,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,10917,R,10917,R,8976,R,8220,R,2502,R,2502,R,1200,R,900,R,2502,R,2502,R,1200,R,900,-2,A,.,-2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
454865,1,Cambridge College of Healthcare & Technology,5669 Peachtree Dunwoody Road. #100,Atlanta,GA,30342-1731,13,5,Alejandr Manrique,Corp FAD,5613814990,274217798,966883162,4083401,1,470171,www.cambridgehealth.edu/,www.cambridgehealth.edu/,www.cambridgehealth.edu/,www.cambridgehealth.edu/,www.cambridgehealth.edu/,www.cambridgehealth.edu/, ,www.cambridgehealth.edu/,6,2,3,3,1,2,40,1,2,2,12,1,A ,1,1,1,1,12060,1,122,-2,13121,Fulton County,1306,-84.350362,33.910343,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,R,50,2,R,14747,R,80,R,14827,R,14828,R,80,R,14908,R,14828,R,80,R,14908,R,14828,R,80,R,14908,0,0,R,14747,R,80,R,14827,R,14828,R,80,R,14908,R,14828,R,80,R,14908,R,14828,R,80,R,14908,.,.,R,14747,R,80,R,14827,R,14828,R,80,R,14908,R,14828,R,80,R,14908,R,14828,R,80,R,14908,.,.,A,.,A,.,R,0,R,0,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8255,R,8255,R,8255,R,8255,R,1560,R,1560,R,1560,R,1560,R,1300,R,1300,R,1300,R,1300,-2,A,.,-2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
454917,1,Celebrity School of Beauty - Hialeah,5090 West 12 Avenue,Hialeah,FL,33012-3110,12,5, , ,3056398726, ,7596377,4145901,1,489751,https://celebrity.edu/, , , , , , , ,9,3,3,2,1,2,0,2,2,2,21,1,A ,1,1,1,1,33100,1,370,-2,12086,Miami-Dade County,1225,-80.307396,25.868752,1,1,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,1,2,R,0,2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,12.0409,R,260,1,R,3,R,11,R,900,R,26,R,2406,R,4045,R,4045,R,4045,R,489,R,950,R,950,R,950,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3152,R,3242,R,3501,R,3732,R,2684,R,2063,R,2981,R,3179,R,2684,R,2063,R,2981,R,3179
455196,1,Jersey College,3625 Queen Palm Drive,Tampa,FL,33619-0000,12,5,Greg Karzhevsky,Chancellor,8132465111,270065816,198541737,4134101,1,495466,https://www.jerseycollege.edu/campuses/tampa-florida/,https://www.jerseycollege.edu/admissions/,https://www.jerseycollege.edu/financial-aid/,https://www.jerseycollege.edu/contact-us/request-kit/,https://www.jerseycollege.edu/financial-aid/netprice/, , ,https://www.jerseycollege.edu/policies/,6,2,3,3,1,2,40,1,2,2,21,1,A ,1,1,1,1,45300,1,-2,-2,12057,Hillsborough County,1215,-82.337507,27.975001,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,R,50,2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,51.3801,R,113,2,R,15,R,60,R,36,R,30,A,.,A,.,R,33082,R,29515,A,.,A,.,R,3734,R,3661,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,0,R,0,R,21615,R,23100,R,0,R,0,R,9330,R,12315,R,0,R,0,R,8565,R,9345
455196,2,Jersey College,1001 Spruce Street,Ewing,NJ,08638-3957,34,2,Greg Karzhevsky,Chancellor,6097779035,270065816,198541737,4134102,1,495475,https://www.jerseycollege.edu/campuses/ewing-new-jersey/,https://www.jerseycollege.edu/admissions/,https://www.jerseycollege.edu/financial-aid/,https://www.jerseycollege.edu/contact-us/request-kit/,https://www.jerseycollege.edu/financial-aid/netprice/, , ,https://www.jerseycollege.edu/policies/,6,2,3,3,1,2,40,1,2,2,21,1,A ,1,1,1,1,45940,1,408,-2,34021,Mercer County,3412,-74.753422,40.243757,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,R,50,2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,51.3801,R,113,2,R,15,R,60,R,36,R,30,A,.,A,.,R,33082,R,33082,A,.,A,.,R,3734,R,3747,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,0,R,0,R,26430,R,25245,R,0,R,0,R,11070,R,15225,R,0,R,0,R,8190,R,13185
455196,3,Jersey College,8131 Baymeadows Circle West,Jacksonville,FL,32256-2012,12,5,Greg Karzhevsky,Chancellor,9047333588,270065816,198541737,4134103,1,495484,https://www.jerseycollege.edu/campuses/jacksonville-florida/,https://www.jerseycollege.edu/admissions/,https://www.jerseycollege.edu/financial-aid/,https://www.jerseycollege.edu/contact-us/request-kit/,https://www.jerseycollege.edu/financial-aid/netprice/, , ,https://www.jerseycollege.edu/policies/,6,2,3,3,1,2,40,1,2,2,11,1,A ,1,1,1,1,27260,1,300,-2,12031,Duval County,1204,-81.565743,30.22237,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,R,50,2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,51.3801,R,113,2,R,15,R,60,R,36,R,30,A,.,A,.,R,33082,R,29515,A,.,A,.,R,3734,R,3661,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,0,R,0,R,19965,R,24255,R,0,R,0,R,10740,R,13875,R,0,R,0,R,8445,R,16020
