UNITID-PK,AWLEVELC-PK,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSASIAT,CSASIAT,XCSBKAAT,CSBKAAT,XCSHISPT,CSHISPT,XCSNHPIT,CSNHPIT,XCSWHITT,CSWHITT,XCS2MORT,CS2MORT,XCSUNKNT,CSUNKNT,XCSNRALT,CSNRALT,XCSUND18,CSUND18,XCS18_24,CS18_24,XCS25_39,CS25_39,XCSABV40,CSABV40,XCSUNKN,CSUNKN  
102553,2,R,59,R,46,R,13,R,0,R,5,R,1,R,4,R,3,R,36,R,6,R,3,R,1,R,0,R,24,R,27,R,8,R,0
102553,3,R,665,R,242,R,423,R,29,R,43,R,21,R,53,R,18,R,381,R,77,R,36,R,7,R,10,R,267,R,307,R,81,R,0
102553,5,R,1039,R,426,R,613,R,31,R,83,R,24,R,96,R,15,R,579,R,126,R,61,R,24,R,0,R,488,R,471,R,80,R,0
102553,7,R,190,R,66,R,124,R,5,R,8,R,6,R,8,R,1,R,126,R,20,R,10,R,6,R,0,R,15,R,129,R,46,R,0
102553,9,R,9,R,5,R,4,R,1,R,0,R,0,R,0,R,0,R,7,R,1,R,0,R,0,R,0,R,0,R,6,R,3,R,0
102553,10,R,40,R,7,R,33,R,1,R,2,R,0,R,3,R,0,R,27,R,4,R,3,R,0,R,0,R,7,R,19,R,14,R,0
102553,12,R,57,R,27,R,30,R,1,R,6,R,1,R,5,R,0,R,36,R,6,R,2,R,0,R,3,R,20,R,24,R,10,R,0
102580,3,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0
102580,5,R,4,R,2,R,2,R,0,R,0,R,0,R,1,R,0,R,3,R,0,R,0,R,0,R,0,R,3,R,1,R,0,R,0
102614,2,R,157,R,53,R,104,R,29,R,3,R,6,R,10,R,1,R,85,R,14,R,8,R,1,R,0,R,48,R,71,R,38,R,0
102614,3,R,254,R,93,R,161,R,45,R,7,R,7,R,23,R,0,R,139,R,17,R,14,R,2,R,1,R,82,R,125,R,46,R,0
102614,5,R,558,R,242,R,316,R,38,R,14,R,13,R,52,R,5,R,303,R,42,R,76,R,15,R,0,R,274,R,223,R,61,R,0
102614,7,R,195,R,86,R,109,R,4,R,6,R,2,R,17,R,0,R,127,R,13,R,14,R,12,R,0,R,30,R,134,R,31,R,0
102614,9,R,39,R,21,R,18,R,2,R,0,R,0,R,3,R,0,R,18,R,2,R,3,R,11,R,0,R,0,R,24,R,15,R,0
102614,10,R,39,R,12,R,27,R,2,R,0,R,1,R,2,R,1,R,23,R,4,R,5,R,1,R,0,R,4,R,22,R,13,R,0
102614,12,R,64,R,21,R,43,R,15,R,1,R,2,R,2,R,1,R,34,R,7,R,2,R,0,R,4,R,19,R,21,R,20,R,0
102632,2,R,38,R,7,R,31,R,1,R,4,R,0,R,3,R,0,R,27,R,1,R,1,R,1,R,0,R,10,R,13,R,15,R,0
102632,3,R,77,R,26,R,51,R,9,R,4,R,0,R,7,R,4,R,35,R,8,R,10,R,0,R,0,R,29,R,35,R,13,R,0
102632,5,R,144,R,46,R,98,R,10,R,6,R,0,R,10,R,1,R,92,R,12,R,13,R,0,R,0,R,48,R,79,R,17,R,0
102632,7,R,122,R,35,R,87,R,6,R,2,R,3,R,12,R,1,R,80,R,3,R,11,R,4,R,0,R,3,R,75,R,44,R,0
102632,10,R,31,R,7,R,24,R,2,R,0,R,0,R,4,R,0,R,21,R,1,R,3,R,0,R,0,R,0,R,19,R,12,R,0
102632,12,R,164,R,111,R,53,R,16,R,2,R,1,R,9,R,4,R,113,R,10,R,7,R,2,R,8,R,40,R,91,R,25,R,0
102669,3,R,5,R,1,R,4,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,R,4,R,1,Z,0
102669,5,R,52,R,13,R,39,R,13,R,0,R,3,R,2,R,0,R,25,R,2,R,7,Z,0,Z,0,R,21,R,16,R,10,R,5
102669,7,R,54,R,18,R,36,R,14,Z,0,R,2,R,4,R,2,R,26,R,5,R,1,Z,0,Z,0,R,2,R,35,R,14,R,3
102669,9,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0
102669,10,R,19,R,4,R,15,R,7,R,1,Z,0,Z,0,Z,0,R,7,R,3,R,1,Z,0,Z,0,Z,0,R,9,R,8,R,2
102711,2,R,71,R,53,R,18,R,10,R,1,R,1,R,3,R,0,R,44,R,9,R,3,R,0,Z,0,R,51,R,17,R,3,R,0
102711,12,R,19,R,18,R,1,R,4,R,0,R,0,R,0,R,0,R,9,R,4,R,2,R,0,R,0,R,12,R,7,R,0,R,0
102845,2,R,1060,R,234,R,826,R,70,R,18,R,39,R,248,R,42,R,354,R,157,R,132,R,0,R,0,R,444,R,476,R,140,R,0
102845,3,R,257,R,72,R,185,R,17,R,2,R,14,R,30,R,23,R,104,R,49,R,18,R,0,R,0,R,43,R,156,R,58,R,0
102845,5,R,36,R,9,R,27,R,2,R,0,R,3,R,3,R,2,R,18,R,6,R,2,R,0,R,0,R,4,R,17,R,15,R,0
103501,2,R,157,R,17,R,140,R,28,R,25,R,12,R,13,R,4,R,54,R,17,R,4,R,0,R,0,R,72,R,72,R,13,R,0
103501,3,R,29,R,4,R,25,R,6,R,8,R,1,R,4,R,0,R,5,R,5,R,0,R,0,R,0,R,6,R,19,R,4,R,0
103501,12,R,51,R,4,R,47,R,9,R,12,R,4,R,4,R,2,R,16,R,3,R,1,R,0,R,0,R,13,R,23,R,15,R,0
103741,2,R,49,R,2,R,47,R,2,R,0,R,2,R,29,R,0,R,12,R,1,R,3,R,0,R,1,R,28,R,16,R,4,R,0
103741,12,R,15,R,0,R,15,R,0,R,1,R,1,R,7,R,0,R,6,R,0,R,0,R,0,R,0,R,5,R,5,R,5,R,0
103893,2,R,323,R,38,R,285,R,11,R,3,R,23,R,182,R,0,R,80,R,10,R,9,R,5,R,0,R,193,R,114,R,16,R,0
103893,3,R,154,R,25,R,129,R,8,R,16,R,15,R,62,R,1,R,45,R,5,R,2,R,0,R,0,R,27,R,112,R,15,R,0
103909,2,R,170,R,21,R,149,R,27,R,2,R,6,R,73,R,1,R,40,R,17,R,3,R,1,R,0,R,93,R,70,R,7,R,0
103909,3,R,129,R,18,R,111,R,2,R,7,R,6,R,37,R,1,R,71,R,2,R,3,R,0,R,0,R,13,R,102,R,14,R,0
103927,2,R,141,R,17,R,124,R,1,R,1,R,8,R,92,R,0,R,37,R,1,R,0,R,1,R,0,R,74,R,48,R,19,R,0
103927,3,R,37,R,5,R,32,R,0,R,1,R,2,R,19,R,0,R,14,R,0,R,1,R,0,R,0,R,7,R,25,R,5,R,0
103954,2,R,8,R,0,R,8,R,0,R,0,R,1,R,4,R,0,R,3,R,0,R,0,R,0,R,0,R,4,R,4,R,0,R,0
103954,12,R,20,R,0,R,20,R,0,R,0,R,2,R,7,R,0,R,8,R,3,R,0,R,0,R,0,R,5,R,10,R,5,R,0
103963,2,R,223,R,203,R,20,R,23,Z,0,R,15,R,84,R,2,R,82,R,12,R,5,Z,0,R,0,R,78,R,122,R,23,R,0
104090,2,R,32,R,3,R,29,R,0,R,1,R,4,R,18,R,0,R,5,Z,0,R,4,Z,0,R,0,R,30,R,1,R,1,Z,0
104090,3,R,94,R,20,R,74,R,9,R,6,R,9,R,32,R,1,R,27,R,1,R,9,Z,0,R,0,R,39,R,43,R,12,Z,0
104090,5,R,212,R,45,R,167,R,5,R,17,R,43,R,52,R,0,R,75,R,6,R,14,R,0,R,0,R,114,R,63,R,35,Z,0
104090,7,R,14,R,5,R,9,Z,0,Z,0,Z,0,R,5,Z,0,R,9,Z,0,R,0,Z,0,Z,0,R,3,R,8,R,3,Z,0
104090,12,R,297,R,36,R,261,R,30,R,6,R,42,R,80,R,1,R,63,R,10,R,64,R,1,Z,0,R,179,R,58,R,59,R,1
104151,2,R,41,R,16,R,25,R,0,R,2,R,3,R,8,R,0,R,24,R,3,R,0,R,1,R,0,R,25,R,14,R,2,R,0
104151,5,R,13952,R,6784,R,7168,R,178,R,1060,R,534,R,3322,R,35,R,6996,R,597,R,53,R,1177,R,1,R,10948,R,2789,R,214,R,0
104151,7,R,3914,R,2104,R,1810,R,37,R,198,R,125,R,496,R,5,R,1405,R,85,R,32,R,1531,R,0,R,1622,R,2066,R,226,R,0
104151,9,R,897,R,470,R,427,R,6,R,37,R,29,R,82,R,2,R,461,R,24,R,28,R,228,R,0,R,45,R,766,R,86,R,0
104151,10,R,185,R,63,R,122,R,5,R,6,R,4,R,26,R,0,R,122,R,7,R,5,R,10,R,0,R,23,R,141,R,21,R,0
104151,12,R,1177,R,461,R,716,R,10,R,109,R,48,R,266,R,3,R,638,R,56,R,7,R,40,R,0,R,1002,R,155,R,20,R,0
104160,2,R,605,R,195,R,410,R,3,R,13,R,9,R,446,R,2,R,86,R,12,R,12,R,22,R,10,R,414,R,154,R,27,R,0
104160,3,R,776,R,245,R,531,R,5,R,10,R,8,R,577,R,3,R,121,R,11,R,15,R,26,R,8,R,492,R,227,R,49,R,0
104160,11,R,23,R,3,R,20,R,1,R,0,R,0,R,19,R,0,R,1,R,2,R,0,R,0,R,1,R,14,R,7,R,1,R,0
104160,12,R,68,R,30,R,38,R,1,R,0,R,2,R,51,R,0,R,9,R,1,R,2,R,2,R,1,R,31,R,27,R,9,R,0
104179,5,R,7345,R,3305,R,4040,R,69,R,381,R,271,R,2115,R,10,R,3618,R,355,R,84,R,442,R,1,R,5842,R,1319,R,183,R,0
104179,7,R,2227,R,1005,R,1222,R,34,R,130,R,91,R,423,R,4,R,1090,R,67,R,108,R,280,R,0,R,496,R,1434,R,297,R,0
104179,9,R,1008,R,464,R,544,R,18,R,89,R,33,R,130,R,0,R,462,R,27,R,93,R,156,R,0,R,17,R,879,R,112,R,0
104179,10,R,241,R,76,R,165,R,0,R,5,R,8,R,43,R,0,R,132,R,4,R,27,R,22,R,0,R,25,R,155,R,61,R,0
104179,12,R,182,R,114,R,68,R,2,R,8,R,7,R,53,R,0,R,91,R,9,R,2,R,10,R,0,R,129,R,44,R,9,R,0
104346,2,R,408,R,125,R,283,R,27,R,9,R,18,R,128,R,2,R,169,R,15,R,27,R,13,Z,0,R,233,R,134,R,41,Z,0
104346,3,R,583,R,191,R,392,R,27,R,18,R,26,R,171,R,3,R,263,R,18,R,42,R,15,Z,0,R,276,R,222,R,85,Z,0
104346,11,R,8,R,4,R,4,Z,0,Z,0,Z,0,R,2,Z,0,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,4,Z,0
104346,12,R,142,R,52,R,90,R,11,Z,0,R,13,R,47,Z,0,R,60,R,2,R,8,R,1,R,2,R,50,R,48,R,42,Z,0
104391,2,R,16,R,0,R,16,Z,0,R,1,Z,0,R,6,Z,0,R,8,Z,0,R,1,Z,0,R,0,R,5,R,6,R,5,Z,0
104425,2,R,273,R,99,R,174,R,1,R,2,R,14,R,138,R,1,R,96,R,12,R,3,R,6,R,1,R,162,R,86,R,24,R,0
104425,3,R,1505,R,961,R,544,R,2,R,48,R,127,R,429,R,11,R,796,R,61,R,21,R,10,R,1,R,525,R,838,R,141,R,0
104425,11,R,70,R,16,R,54,R,0,R,1,R,2,R,30,R,0,R,34,R,3,R,0,R,0,R,10,R,33,R,16,R,11,R,0
104425,12,R,84,R,55,R,29,R,2,R,0,R,6,R,31,R,0,R,41,R,3,R,1,R,0,R,3,R,38,R,25,R,18,R,0
104443,2,R,24,R,3,R,21,R,2,R,1,R,4,R,8,R,0,R,8,R,0,R,1,R,0,R,0,R,6,R,17,R,1,R,0
104443,12,R,3,R,1,R,2,R,0,R,0,R,0,R,1,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,0
104568,2,R,60,R,1,R,59,R,1,R,1,R,3,R,26,R,0,R,24,R,1,R,4,R,0,R,0,R,41,R,17,R,2,Z,0
104568,12,R,153,R,0,R,153,R,2,R,2,R,6,R,51,R,0,R,71,R,11,R,10,Z,0,R,0,R,89,R,51,R,13,Z,0
104577,2,R,79,R,24,R,55,R,5,R,1,R,0,R,22,R,0,R,44,R,6,R,1,R,0,R,1,R,57,R,9,R,12,Z,0
104577,3,R,427,R,146,R,281,R,22,R,7,R,4,R,91,R,3,R,274,R,3,R,9,R,14,R,0,R,280,R,108,R,39,R,0
104577,11,R,1,R,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0
104577,12,R,213,R,108,R,105,R,20,R,5,R,6,R,67,R,0,R,101,R,7,R,6,R,1,R,6,R,101,R,67,R,39,Z,0
104586,5,R,607,R,435,R,172,R,1,R,34,R,7,R,72,R,2,R,406,R,29,R,20,R,36,R,0,R,528,R,79,R,0,R,0
104586,7,R,14,R,4,R,10,R,0,R,1,R,0,R,0,R,0,R,7,R,2,R,1,R,3,R,0,R,4,R,9,R,1,R,0
104665,7,R,7,R,2,R,5,Z,0,Z,0,R,1,R,1,Z,0,R,4,Z,0,R,1,Z,0,Z,0,Z,0,R,6,R,1,Z,0
104708,2,R,1233,R,467,R,766,R,14,R,67,R,64,R,472,R,4,R,531,R,35,R,34,R,12,R,3,R,727,R,382,R,121,R,0
104708,3,R,1518,R,526,R,992,R,18,R,81,R,68,R,553,R,4,R,686,R,52,R,42,R,14,R,3,R,813,R,533,R,169,R,0
104708,11,R,121,R,30,R,91,R,1,R,6,R,4,R,54,R,1,R,53,R,1,R,0,R,1,R,1,R,63,R,37,R,20,R,0
104708,12,R,405,R,233,R,172,R,7,R,10,R,18,R,147,R,2,R,198,R,8,R,13,R,2,R,1,R,210,R,141,R,53,R,0
104717,5,R,13491,R,3415,R,10076,R,103,R,741,R,2169,R,2769,R,79,R,6237,R,452,R,752,R,189,R,1,R,3869,R,5867,R,3754,R,0
104717,7,R,14206,R,3139,R,11067,R,104,R,605,R,3019,R,2272,R,60,R,6945,R,375,R,704,R,122,R,0,R,812,R,7825,R,5569,R,0
104717,9,R,829,R,195,R,634,R,8,R,59,R,242,R,49,R,3,R,378,R,19,R,67,R,4,R,0,R,0,R,175,R,654,R,0
104717,10,R,423,R,77,R,346,R,2,R,20,R,154,R,63,R,0,R,143,R,15,R,25,R,1,R,0,R,5,R,160,R,258,R,0
104717,12,R,14,R,11,R,3,R,0,R,1,R,1,R,1,R,0,R,10,R,0,R,1,R,0,R,0,R,4,R,8,R,2,R,0
105145,2,R,246,R,83,R,163,R,3,R,10,R,19,R,126,R,1,R,76,R,6,R,4,R,1,R,10,R,122,R,83,R,31,R,0
105145,3,R,577,R,164,R,413,R,8,R,27,R,56,R,253,R,1,R,205,R,16,R,9,R,2,R,10,R,179,R,300,R,88,R,0
105145,11,R,102,R,18,R,84,R,1,R,1,R,13,R,45,R,0,R,36,R,6,R,0,R,0,R,2,R,44,R,42,R,14,R,0
105145,12,R,348,R,152,R,196,R,5,R,19,R,44,R,162,R,1,R,97,R,14,R,6,R,0,R,0,R,122,R,143,R,83,R,0
105154,2,R,1024,R,413,R,611,R,25,R,44,R,55,R,269,R,3,R,525,R,47,R,39,R,17,R,8,R,561,R,369,R,86,R,0
105154,3,R,1463,R,618,R,845,R,40,R,61,R,75,R,377,R,5,R,762,R,61,R,51,R,31,R,9,R,689,R,622,R,142,R,1
105154,11,R,118,R,33,R,85,R,2,R,14,R,5,R,37,R,0,R,48,R,10,R,2,R,0,R,1,R,56,R,45,R,16,R,0
105154,12,R,228,R,110,R,118,R,11,R,9,R,8,R,59,R,0,R,117,R,13,R,9,R,2,R,2,R,73,R,107,R,46,R,0
105206,2,R,208,R,67,R,141,R,5,R,2,R,1,R,38,R,0,R,150,R,9,R,3,R,0,R,0,R,79,R,84,R,45,R,0
105206,3,R,396,R,93,R,303,R,9,R,9,R,3,R,85,R,1,R,275,R,11,R,2,R,1,R,0,R,111,R,192,R,93,R,0
105206,12,R,218,R,139,R,79,R,4,R,1,R,3,R,58,R,3,R,141,R,3,R,2,R,3,R,9,R,74,R,92,R,43,R,0
105215,2,R,489,R,461,R,28,R,14,R,5,R,16,R,60,R,2,R,312,R,56,R,22,R,2,R,0,R,212,R,219,R,58,R,0
105297,3,R,85,R,21,R,64,R,85,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,25,R,43,R,17,R,0
105297,5,R,39,R,15,R,24,R,38,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,5,R,21,R,13,R,0
105297,12,R,11,R,4,R,7,R,11,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,3,R,4,R,4,R,0
105330,2,R,33,R,1,R,32,R,1,R,0,R,2,R,13,R,0,R,17,R,0,R,0,R,0,R,0,R,20,R,12,R,1,R,0
105330,5,R,6070,R,2113,R,3957,R,135,R,149,R,179,R,1594,R,12,R,3345,R,334,R,232,R,90,R,0,R,4139,R,1520,R,411,R,0
105330,7,R,1324,R,410,R,914,R,56,R,30,R,60,R,290,R,3,R,751,R,55,R,32,R,47,R,0,R,160,R,833,R,331,R,0
105330,9,R,220,R,72,R,148,R,1,R,10,R,5,R,26,R,1,R,146,R,12,R,6,R,13,R,0,R,3,R,177,R,40,R,0
105330,10,R,144,R,57,R,87,R,2,R,2,R,14,R,24,R,0,R,89,R,6,R,3,R,4,R,0,R,2,R,76,R,66,R,0
105330,12,R,497,R,183,R,314,R,15,R,14,R,11,R,102,R,1,R,308,R,21,R,22,R,3,R,0,R,391,R,83,R,23,R,0
105349,2,R,115,R,42,R,73,R,14,Z,0,Z,0,R,19,Z,0,R,80,R,1,R,1,R,0,R,7,R,54,R,42,R,12,R,0
105349,3,R,150,R,42,R,108,R,38,R,3,R,2,R,14,R,1,R,84,R,3,R,5,R,0,R,3,R,56,R,65,R,26,R,0
105349,12,R,201,R,151,R,50,R,42,R,1,R,1,R,34,Z,0,R,113,R,4,R,6,R,0,R,77,R,91,R,25,R,8,R,0
105367,5,R,136,R,30,R,106,R,2,R,1,R,10,R,34,R,0,R,81,R,1,R,7,R,0,R,0,R,12,R,77,R,47,R,0
105367,7,R,168,R,68,R,100,R,2,R,85,R,9,R,17,R,0,R,47,R,1,R,7,R,0,R,0,R,2,R,120,R,46,R,0
105367,9,R,17,R,4,R,13,R,0,R,1,R,1,R,6,R,0,R,9,R,0,R,0,R,0,R,0,R,0,R,10,R,7,R,0
105428,2,R,627,R,191,R,436,R,18,R,24,R,57,R,327,R,0,R,166,R,19,R,16,R,0,R,3,R,285,R,256,R,83,R,0
105428,3,R,898,R,224,R,674,R,22,R,31,R,83,R,482,R,0,R,234,R,27,R,17,R,2,R,3,R,388,R,384,R,122,R,1
105428,11,R,42,R,19,R,23,R,0,R,1,R,3,R,27,R,0,R,8,R,2,R,1,R,0,R,0,R,18,R,21,R,3,R,0
105428,12,R,211,R,47,R,164,R,3,R,9,R,13,R,124,R,0,R,50,R,7,R,5,R,0,R,0,R,86,R,86,R,39,R,0
105525,2,R,1286,R,464,R,822,R,22,R,32,R,49,R,596,R,8,R,503,R,22,R,25,R,29,R,5,R,690,R,463,R,128,R,0
105525,3,R,1603,R,606,R,997,R,36,R,46,R,57,R,711,R,10,R,643,R,32,R,39,R,29,R,2,R,703,R,710,R,188,R,0
105525,11,R,15,R,15,R,0,R,1,R,0,R,2,R,5,R,2,R,4,R,1,R,0,R,0,R,0,R,2,R,5,R,8,R,0
105525,12,R,722,R,377,R,345,R,18,R,24,R,24,R,313,R,3,R,294,R,12,R,28,R,6,R,0,R,349,R,283,R,90,R,0
105534,2,R,340,R,31,R,309,R,9,R,1,R,11,R,231,R,1,R,74,R,12,R,1,Z,0,Z,0,R,209,R,114,R,17,Z,0
105534,3,R,436,R,89,R,347,R,4,R,26,R,31,R,152,R,4,R,185,R,32,R,2,Z,0,Z,0,R,59,R,297,R,80,Z,0
105534,5,R,279,R,68,R,211,R,8,R,21,R,34,R,67,Z,0,R,133,R,10,R,6,Z,0,Z,0,R,6,R,192,R,81,Z,0
105534,12,R,172,R,22,R,150,R,3,R,3,R,11,R,119,Z,0,R,28,R,6,R,2,Z,0,Z,0,R,101,R,56,R,15,Z,0
105543,2,R,295,R,34,R,261,R,53,R,3,R,5,R,171,Z,0,R,51,R,9,R,3,Z,0,Z,0,R,158,R,117,R,20,Z,0
105543,3,R,96,R,22,R,74,R,5,Z,0,R,2,R,59,R,1,R,27,R,2,Z,0,Z,0,Z,0,R,18,R,68,R,10,Z,0
105543,12,R,102,R,10,R,92,R,13,Z,0,R,1,R,70,Z,0,R,15,R,2,R,1,Z,0,Z,0,R,51,R,41,R,10,Z,0
105589,5,R,125,R,35,R,90,R,2,Z,0,R,2,R,3,R,1,R,88,R,6,R,22,R,1,R,0,R,66,R,40,R,19,R,0
105589,7,R,176,R,49,R,127,R,1,R,1,R,4,R,5,R,1,R,104,R,11,R,47,R,2,R,0,R,14,R,101,R,61,R,0
105589,9,R,5,R,1,R,4,Z,0,R,1,R,1,Z,0,Z,0,R,3,Z,0,Z,0,Z,0,R,0,R,0,R,0,R,5,R,0
105589,10,R,20,R,3,R,17,Z,0,Z,0,Z,0,Z,0,Z,0,R,17,R,1,R,2,Z,0,R,0,R,0,R,10,R,10,R,0
105659,2,R,285,R,275,R,10,R,27,R,6,R,19,R,110,R,3,R,98,R,16,R,6,R,0,R,0,R,96,R,162,R,27,R,0
105659,3,R,42,R,39,R,3,R,5,R,1,R,3,R,7,R,0,R,22,R,3,R,1,R,0,R,0,R,2,R,36,R,4,R,0
105659,12,R,353,R,321,R,32,R,57,R,5,R,22,R,98,R,0,R,144,R,13,R,14,R,0,R,0,R,105,R,204,R,44,R,0
105668,2,R,939,R,566,R,373,R,16,R,23,R,53,R,283,R,4,R,466,R,39,R,55,R,0,R,27,R,254,R,436,R,104,R,118
105668,3,R,695,R,284,R,411,R,12,R,18,R,43,R,166,R,0,R,397,R,32,R,27,R,0,R,26,R,176,R,333,R,157,R,3
105668,11,R,206,R,80,R,126,R,4,R,4,R,27,R,44,R,3,R,102,R,8,R,14,R,0,R,0,R,30,R,131,R,45,R,0
105668,12,R,2182,R,1271,R,911,R,38,R,30,R,174,R,900,R,8,R,840,R,85,R,107,R,0,R,1,R,780,R,975,R,422,R,4
105677,12,R,38,R,38,R,0,R,0,R,1,R,0,R,1,R,0,R,36,R,0,R,0,R,0,R,0,R,15,R,16,R,7,Z,0
105747,2,R,351,R,141,R,210,R,19,R,9,R,11,R,82,R,0,R,204,R,16,R,8,R,2,R,0,R,213,R,104,R,34,R,0
105747,3,R,769,R,283,R,486,R,29,R,22,R,21,R,164,R,0,R,466,R,35,R,22,R,10,R,0,R,409,R,293,R,67,R,0
105747,11,R,44,R,18,R,26,R,0,R,2,R,3,R,17,R,0,R,19,R,3,R,0,R,0,R,0,R,7,R,25,R,12,R,0
105747,12,R,105,R,30,R,75,R,2,R,3,R,4,R,25,R,0,R,59,R,4,R,2,R,6,R,0,R,33,R,38,R,34,R,0
105792,2,R,309,R,123,R,186,R,10,R,6,R,47,R,183,R,1,R,42,R,6,R,13,R,1,R,10,R,204,R,78,R,17,R,0
105792,3,R,322,R,129,R,193,R,10,R,7,R,45,R,194,R,0,R,44,R,8,R,13,R,1,R,10,R,211,R,83,R,18,R,0
105792,11,R,9,R,6,R,3,R,0,R,0,R,1,R,3,R,0,R,5,R,0,R,0,R,0,R,0,R,0,R,3,R,6,R,0
105792,12,R,93,R,54,R,39,R,2,R,3,R,13,R,52,R,1,R,16,R,3,R,3,R,0,R,0,R,47,R,33,R,13,R,0
105899,2,R,3,R,2,R,1,R,0,R,0,R,1,R,0,R,0,R,2,R,0,R,0,R,0,R,0,R,1,R,2,R,0,R,0
105899,3,R,2,R,1,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0
105899,5,R,126,R,69,R,57,R,1,R,2,R,14,R,31,R,1,R,66,R,5,R,3,R,3,R,0,R,108,R,13,R,5,R,0
105899,12,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0
106041,2,R,235,R,222,R,13,R,14,R,2,R,3,R,55,R,2,R,104,R,17,R,38,R,0,R,1,R,166,R,61,R,7,R,0
106041,3,R,622,R,600,R,22,R,29,R,15,R,19,R,197,R,11,R,269,R,66,R,15,R,1,R,0,R,441,R,162,R,19,R,0
106111,2,R,15,R,0,R,15,R,0,R,0,R,3,R,4,R,0,R,0,R,0,R,8,R,0,R,0,R,7,R,8,R,0,R,0
106111,12,R,5,R,0,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,0,R,0,R,3,R,1,R,1,R,0
106148,2,R,536,R,181,R,355,R,5,R,3,R,2,R,121,R,1,R,308,R,14,R,80,R,2,R,8,R,324,R,157,R,47,R,0
106148,3,R,693,R,260,R,433,R,3,R,3,R,5,R,133,R,3,R,405,R,20,R,119,R,2,R,7,R,363,R,226,R,97,R,0
106148,11,R,176,R,32,R,144,R,2,R,1,R,2,R,53,R,0,R,97,R,4,R,17,R,0,R,43,R,62,R,40,R,31,R,0
106148,12,R,466,R,258,R,208,R,9,R,4,R,2,R,88,R,0,R,281,R,11,R,71,R,0,R,54,R,170,R,142,R,100,R,0
106245,2,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,1,R,1,R,0,R,0
106245,3,R,318,R,100,R,218,R,4,R,8,R,71,R,10,R,0,R,185,R,31,R,1,R,8,R,4,R,125,R,144,R,45,R,0
106245,5,R,1305,R,412,R,893,R,8,R,37,R,322,R,39,R,0,R,708,R,117,R,15,R,59,R,0,R,582,R,543,R,180,R,0
106245,7,R,415,R,141,R,274,R,3,R,8,R,73,R,7,R,0,R,240,R,17,R,5,R,62,R,0,R,48,R,275,R,92,R,0
106245,9,R,181,R,86,R,95,R,2,R,4,R,11,R,4,R,0,R,120,R,7,R,3,R,30,R,0,R,16,R,138,R,27,R,0
106245,10,R,80,R,31,R,49,R,0,R,5,R,15,R,0,R,0,R,41,R,5,R,1,R,13,R,0,R,4,R,46,R,30,R,0
106245,12,R,26,R,14,R,12,R,0,R,2,R,3,R,3,R,0,R,15,R,1,R,0,R,2,R,0,R,12,R,10,R,4,R,0
106263,5,R,312,R,54,R,258,R,1,R,9,R,35,R,29,R,2,R,202,R,10,R,21,R,3,R,0,R,155,R,135,R,22,R,0
106263,7,R,225,R,58,R,167,R,1,R,12,R,31,R,6,R,0,R,162,R,7,R,2,R,4,R,0,R,30,R,164,R,31,R,0
106263,9,R,379,R,167,R,212,R,6,R,41,R,22,R,11,R,0,R,281,R,6,R,5,R,7,R,0,R,11,R,349,R,19,R,0
106263,10,R,34,R,8,R,26,R,0,R,1,R,4,R,3,R,0,R,19,R,1,R,2,R,4,R,0,R,9,R,21,R,4,R,0
106306,3,R,12,R,12,R,0,Z,0,Z,0,R,8,Z,0,R,1,R,3,Z,0,Z,0,Z,0,Z,0,R,10,R,1,Z,0,R,1
106306,5,R,14,R,11,R,3,Z,0,Z,0,R,8,R,1,Z,0,R,4,Z,0,Z,0,R,1,Z,0,R,6,R,5,R,3,Z,0
106315,2,R,11,R,1,R,10,Z,0,Z,0,R,10,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,R,3,R,6,R,2,Z,0
106315,12,R,62,R,3,R,59,Z,0,Z,0,R,56,R,1,Z,0,R,4,Z,0,R,1,Z,0,Z,0,R,23,R,37,R,2,Z,0
